RECORDING_SESSION_LABEL,Participant_ID,Word_Unique_ID,Text_ID,Word_Number,Sentence_Number,Word_In_Sentence_Number,Word,Word_Cleaned,Word_Length,Total_Response_Count,Unique_Count,OrthographicMatch,OrthoMatchModel,IsModalResponse,ModalResponse,ModalResponseCount,Certainty,POS_CLAWS,Word_Content_Or_Function,Word_POS,POSMatch,POSMatchModel,InflectionMatch,InflectionMatchModel,LSA_Context_Score,LSA_Response_Match_Score,IA_ID,IA_LABEL,TRIAL_INDEX,IA_LEFT,IA_RIGHT,IA_TOP,IA_BOTTOM,IA_AREA,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_INDEX,IA_FIRST_FIXATION_VISITED_IA_COUNT,IA_FIRST_FIXATION_X,IA_FIRST_FIXATION_Y,IA_FIRST_FIX_PROGRESSIVE,IA_FIRST_FIXATION_RUN_INDEX,IA_FIRST_FIXATION_TIME,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_FIRST_RUN_END_TIME,IA_FIRST_RUN_FIXATION_.,IA_FIRST_RUN_START_TIME,IA_DWELL_TIME,IA_FIXATION_COUNT,IA_RUN_COUNT,IA_SKIP,IA_REGRESSION_IN,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT,IA_REGRESSION_OUT_COUNT,IA_REGRESSION_OUT_FULL,IA_REGRESSION_OUT_FULL_COUNT,IA_REGRESSION_PATH_DURATION,IA_FIRST_SACCADE_AMPLITUDE,IA_FIRST_SACCADE_ANGLE,IA_FIRST_SACCADE_END_TIME,IA_FIRST_SACCADE_START_TIME
sub30,Sub27,QID11,1,12.0,1.0,12.0,watch,watch,5.0,40.0,10.0,0.05,0.048416672,0.0,phone,26.0,0.65,NN1,Content,Noun,0.95,0.941998841,0.8,0.796953929,0.5,0.1855,12,watch ,1,949,1022,70,154,6132,260.0,12.0,10.0,988.7,119.7,0.0,11.0,2649.0,260.0,1.0,2908.0,0.0172,2649.0,260,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,260.0,2.29,-1.29,2648.0,2622.0
sub30,Sub27,QID12,1,13.0,1.0,13.0,"space,",space,5.0,40.0,23.0,0.0,0.005514142,0.0,industry,9.0,0.225,NN1,Content,Noun,0.7,0.699473367,0.675,0.674727284,0.21,0.10625,13,"space, ",1,1022,1104,70,154,6888,235.0,13.0,11.0,1087.4,126.6,0.0,12.0,2942.0,235.0,1.0,3176.0,0.0172,2942.0,235,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,235.0,3.42,-1.71,2941.0,2909.0
sub30,Sub27,QID13,1,14.0,1.0,14.0,though,though,6.0,40.0,21.0,0.0,0.01107288,0.0,and,9.0,0.225,CJS,Function,Conjunction,0.325,0.325199986,,,0.57,0.0,14,though ,1,1104,1190,70,154,7224,175.0,14.0,12.0,1184.9,132.5,0.0,13.0,3220.0,175.0,1.0,3394.0,0.0172,3220.0,449,2,2,1,1.0,1.0,0.0,0.0,0.0,0.0,175.0,2.8,-4.9,3219.0,3177.0
sub30,Sub27,QID14,1,15.0,1.0,15.0,the,the,3.0,39.0,19.0,0.051282051,0.056237883,0.0,they,13.0,0.333333333,AT0,Function,Article,0.282051282,0.283145025,,,0.83,0.0,15,the ,1,1190,1238,70,154,4032,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID15,1,16.0,1.0,16.0,company,company,7.0,40.0,25.0,0.2,0.193416758,1.0,company,8.0,0.2,NN1,Content,Noun,0.9,0.894493933,0.65,0.650204589,0.16,0.274615385,16,company ,1,1238,1334,70,154,8064,314.0,15.0,13.0,1266.2,131.6,0.0,14.0,3420.0,314.0,1.0,3733.0,0.0172,3420.0,479,2,2,1,0.0,0.0,0.0,0.0,1.0,1.0,753.0,2.62,6.34,3419.0,3395.0
sub30,Sub27,QID16,1,17.0,1.0,17.0,is,is,2.0,40.0,12.0,0.125,0.120236188,0.0,has,12.0,0.3,VBZ,Content,Verb,0.975,0.964973399,0.8,0.796953929,0.69,0.5995,17,is ,1,1334,1392,70,154,4872,81.0,18.0,14.0,1360.0,128.4,0.0,17.0,4276.0,81.0,1.0,4356.0,0.0172,4276.0,81,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2.53,7.66,4275.0,4249.0
sub30,Sub27,QID17,1,18.0,1.0,18.0,maintaining,maintaining,11.0,40.0,21.0,0.0,0.005514142,0.0,not,13.0,0.325,VVG,Content,Verb,0.25,0.256842685,0.25,0.257510301,0.26,0.20775,18,maintaining ,1,171,337,154,246,15272,166.0,1.0,0.0,217.5,155.4,1.0,1.0,85.0,166.0,1.0,250.0,0.0172,85.0,555,3,2,0,0.0,0.0,1.0,1.0,1.0,1.0,4127.0,,,,
sub30,Sub27,QID18,1,19.0,1.0,19.0,its,its,3.0,39.0,19.0,0.102564103,0.10494235,0.0,a,10.0,0.256410256,DPS,Function,Determiner,0.615384615,0.61038569,,,0.53,0.0,19,its ,1,337,386,154,246,4508,171.0,22.0,16.0,373.1,201.1,0.0,20.0,5488.0,171.0,1.0,5658.0,0.0172,5488.0,171,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,171.0,3.37,176.76,5487.0,5458.0
sub30,Sub27,QID19,1,20.0,1.0,20.0,customary,customary,9.0,40.0,28.0,0.0,0.005514142,0.0,place,3.0,0.075,AJ0,Content,Adjective,0.15,0.159161123,,,0.3,0.154,20,customary ,1,386,507,154,246,11132,277.0,21.0,15.0,473.4,210.2,1.0,19.0,5181.0,277.0,1.0,5457.0,0.0172,5181.0,902,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0,641.0,1.86,5.41,5180.0,5006.0
sub30,Sub27,QID20,1,21.0,1.0,21.0,silence.,silence,7.0,40.0,28.0,0.175,0.168951935,1.0,silence,7.0,0.175,NN1,Content,Noun,1.0,0.986296592,0.9,0.893646547,0.41,0.281538462,21,silence. ,1,507,612,154,246,9660,169.0,24.0,17.0,567.4,212.8,1.0,22.0,5920.0,169.0,1.0,6088.0,0.0172,5920.0,864,3,2,0,0.0,0.0,1.0,1.0,1.0,1.0,1296.0,2.11,-4.33,5919.0,5878.0
sub30,Sub27,QID21,1,22.0,2.0,1.0,The,the,3.0,39.0,15.0,0.102564103,0.104892569,0.0,apple,11.0,0.282051282,AT0,Function,Article,0.205128205,0.208033157,,,0.88,0.0,22,The ,1,612,661,154,246,4508,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID22,1,23.0,2.0,2.0,watch,watch,5.0,40.0,22.0,0.0,0.005514142,0.0,company,17.0,0.425,NN1,Content,Noun,0.85,0.846157828,0.775,0.772581783,0.5,0.117435897,23,watch ,1,661,734,154,246,6716,189.0,28.0,18.0,697.7,223.5,1.0,25.0,7482.0,189.0,1.0,7670.0,0.0172,7482.0,502,2,2,0,1.0,1.0,0.0,0.0,0.0,0.0,189.0,3.39,-1.59,7481.0,7438.0
sub30,Sub27,QID23,1,24.0,2.0,3.0,doesn't,doesn't,7.0,40.0,13.0,0.025,0.02554349,0.0,space,10.0,0.25,VDZ,Content,Verb,0.5,0.502697117,0.275,0.28196993,0.49,0.3605,24,doesn't ,1,734,830,154,246,8832,218.0,29.0,19.0,795.0,210.7,1.0,26.0,7696.0,218.0,1.0,7913.0,0.0172,7696.0,415,2,2,0,0.0,0.0,1.0,1.0,1.0,1.0,728.0,3.33,8.96,7695.0,7671.0
sub30,Sub27,QID24,1,25.0,2.0,4.0,have,have,4.0,40.0,23.0,0.275,0.267057509,1.0,have,11.0,0.275,VHI,Content,Verb,0.975,0.964973399,1.0,0.984785277,0.82,0.6315,25,have ,1,830,890,154,246,5520,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID25,1,26.0,2.0,5.0,a,a,1.0,40.0,13.0,0.2,0.199460757,0.0,any,10.0,0.25,AT0,Function,Article,0.675,0.66898821,,,0.89,0.0,26,a ,1,890,914,154,246,2208,169.0,32.0,20.0,906.8,208.8,1.0,29.0,8517.0,169.0,1.0,8685.0,0.0172,8517.0,169,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,2.22,1.6,8516.0,8494.0
sub30,Sub27,QID26,1,27.0,2.0,6.0,microphone,microphone,10.0,40.0,31.0,0.0,0.005514142,0.0,battery,3.0,0.075,NN1,Content,Noun,0.725,0.72401138,0.7,0.699231375,0.23,0.118648649,27,microphone ,1,914,1046,154,246,12144,264.0,33.0,21.0,972.2,209.2,1.0,30.0,8711.0,264.0,1.0,8974.0,0.0172,8711.0,264,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,2.46,0.99,8710.0,8686.0
sub30,Sub27,QID27,1,28.0,2.0,7.0,or,or,2.0,40.0,15.0,0.4,0.395824985,1.0,or,16.0,0.4,CJC,Function,Conjunction,0.525,0.521661168,,,0.73,0.0,28,or ,1,1046,1082,154,246,3312,131.0,34.0,22.0,1053.8,215.2,1.0,31.0,9007.0,131.0,1.0,9137.0,0.0172,9007.0,131,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,2.77,-4.66,9006.0,8975.0
sub30,Sub27,QID28,1,29.0,2.0,8.0,"speaker,",speaker,7.0,40.0,13.0,0.1,0.096048271,0.0,a,23.0,0.575,NN1,Content,Noun,0.4,0.404238249,0.4,0.40458423,0.13,0.231578947,29,"speaker, ",1,1082,1188,154,246,9752,114.0,35.0,23.0,1132.5,223.0,1.0,32.0,9164.0,313.0,2.0,9628.0,0.0345,9164.0,313,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,2.69,-2.72,9163.0,9138.0
sub30,Sub27,QID29,1,30.0,2.0,9.0,but,but,3.0,40.0,8.0,0.6,0.592817777,1.0,but,24.0,0.6,CJC,Function,Conjunction,0.625,0.619916945,,,0.87,0.0,30,but ,1,1188,1237,154,246,4508,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID30,1,31.0,2.0,10.0,you,you,3.0,40.0,7.0,0.0,0.01107288,0.0,it,34.0,0.85,PNP,Function,Pronoun,0.875,0.86403494,,,0.7,0.0,31,you ,1,1237,1286,154,246,4508,282.0,37.0,24.0,1255.5,228.7,1.0,33.0,9674.0,282.0,1.0,9955.0,0.0172,9674.0,282,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,3.86,-0.56,9673.0,9629.0
sub30,Sub27,QID31,1,32.0,2.0,11.0,can,can,3.0,40.0,7.0,0.7,0.686208264,1.0,can,28.0,0.7,VM0,Content,Verb,1.0,0.986296592,0.8,0.796953929,0.77,0.9045,32,can ,1,1286,1334,154,246,4416,130.0,38.0,25.0,1313.3,227.4,1.0,34.0,10005.0,130.0,1.0,10134.0,0.0172,10005.0,130,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1.74,-0.3,10004.0,9956.0
sub30,Sub27,QID32,1,33.0,2.0,12.0,use,use,3.0,40.0,23.0,0.2,0.193416758,1.0,use,8.0,0.2,VVI,Content,Verb,0.8,0.797445569,0.975,0.963657546,0.48,0.43375,33,use ,1,1334,1404,154,246,6440,108.0,39.0,26.0,1362.4,223.0,1.0,35.0,10179.0,108.0,1.0,10286.0,0.0172,10179.0,108,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1.25,9.42,10178.0,10135.0
sub30,Sub27,QID33,1,34.0,2.0,13.0,it,it,2.0,40.0,9.0,0.4,0.395824985,1.0,it,16.0,0.4,PNP,Function,Pronoun,0.425,0.423375894,,,0.92,0.0,34,it ,1,171,230,246,338,5428,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID34,1,35.0,2.0,14.0,to,to,2.0,40.0,8.0,0.475,0.469689589,1.0,to,19.0,0.475,TO0,Function,Infinitive Marker,0.0,0.015078455,,,0.91,0.0,35,to ,1,230,266,246,338,3312,190.0,41.0,28.0,243.4,287.2,0.0,37.0,10602.0,190.0,1.0,10791.0,0.0172,10602.0,190,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,190.0,1.57,-168.19,10601.0,10579.0
sub30,Sub27,QID35,1,36.0,2.0,15.0,control,control,7.0,40.0,20.0,0.025,0.02554349,0.0,tell,8.0,0.2,VVI,Content,Verb,0.95,0.941998841,0.95,0.940873776,0.27,0.124358974,36,control ,1,266,362,246,338,8832,201.0,40.0,27.0,293.0,275.1,1.0,36.0,10378.0,201.0,1.0,10578.0,0.0172,10378.0,370,2,2,0,0.0,0.0,1.0,1.0,1.0,1.0,560.0,31.4,-177.37,10377.0,10287.0
sub30,Sub27,QID36,1,37.0,2.0,16.0,the,the,3.0,40.0,6.0,0.2,0.199460757,0.0,your,28.0,0.7,AT0,Function,Article,0.925,0.911928722,,,0.9,0.0,37,the ,1,362,409,246,338,4324,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID37,1,38.0,2.0,17.0,music,music,5.0,40.0,23.0,0.05,0.048416672,0.0,phone,7.0,0.175,NN1,Content,Noun,0.9,0.894493933,0.8,0.796953929,0.17,0.148648649,38,music ,1,409,482,246,338,6716,195.0,43.0,29.0,413.6,279.0,1.0,39.0,11038.0,195.0,1.0,11232.0,0.0172,11038.0,195,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,2.61,2.44,11037.0,10998.0
sub30,Sub27,QID38,1,39.0,2.0,18.0,on,on,2.0,40.0,10.0,0.45,0.44506337,1.0,on,18.0,0.45,PRP,Function,Preposition,0.6,0.595363274,,,0.88,0.0,39,on ,1,482,517,246,338,3220,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID39,1,40.0,2.0,19.0,your,your,4.0,40.0,4.0,0.775,0.764795002,1.0,your,31.0,0.775,DPS,Function,Determiner,0.975,0.958474538,,,0.52,0.0,40,your ,1,517,578,246,338,5612,187.0,44.0,30.0,531.5,289.6,1.0,40.0,11279.0,187.0,1.0,11465.0,0.0172,11279.0,187,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,3.25,-2.62,11278.0,11233.0
sub30,Sub27,QID40,1,41.0,2.0,20.0,phone.,phone,5.0,40.0,9.0,0.325,0.316280085,1.0,phone,13.0,0.325,NN1,Content,Noun,0.95,0.941998841,0.925,0.917433088,0.3,0.634782609,41,phone. ,1,578,660,246,338,7544,109.0,45.0,31.0,608.5,285.9,1.0,41.0,11494.0,109.0,1.0,11602.0,0.0172,11494.0,109,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,2.86,2.84,11493.0,11466.0
sub30,Sub27,QID41,1,42.0,3.0,1.0,You,you,3.0,40.0,14.0,0.0,0.01107288,0.0,the,8.0,0.2,PNP,Function,Pronoun,0.2,0.202960219,,,0.82,0.0,42,You ,1,660,710,246,338,4600,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID42,1,43.0,3.0,2.0,can,can,3.0,40.0,11.0,0.675,0.661573841,1.0,can,27.0,0.675,VM0,Content,Verb,0.975,0.964973399,0.875,0.869648593,0.82,0.86675,43,can ,1,710,758,246,338,4416,236.0,46.0,32.0,720.8,294.6,1.0,42.0,11790.0,236.0,1.0,12025.0,0.0172,11790.0,236,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,3.39,7.69,11789.0,11603.0
sub30,Sub27,QID43,1,44.0,3.0,3.0,glance,glance,6.0,40.0,9.0,0.0,0.005514142,0.0,also,26.0,0.65,VVI,Content,Verb,0.25,0.256842685,1.0,0.984785277,0.46,0.227,44,glance ,1,758,842,246,338,7728,285.0,47.0,33.0,789.1,288.7,1.0,43.0,12050.0,285.0,1.0,12334.0,0.0172,12050.0,285,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,2.27,3.06,12049.0,12026.0
sub30,Sub27,QID44,1,45.0,3.0,4.0,at,at,2.0,40.0,2.0,0.975,0.957537366,1.0,at,39.0,0.975,PRP,Function,Preposition,0.975,0.958474538,,,0.84,0.0,45,at ,1,842,878,246,338,3312,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID45,1,46.0,3.0,5.0,the,the,3.0,40.0,7.0,0.575,0.568198554,1.0,the,23.0,0.575,AT0,Function,Article,0.9,0.888076753,,,0.87,0.0,46,the ,1,878,925,246,338,4324,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID46,1,47.0,3.0,6.0,watch,watch,5.0,40.0,8.0,0.5,0.488907857,1.0,watch,20.0,0.5,NN1,Content,Noun,1.0,0.986296592,0.975,0.963657546,0.55,0.68375,47,watch ,1,925,998,246,338,6716,286.0,48.0,34.0,927.9,288.9,1.0,44.0,12383.0,286.0,1.0,12668.0,0.0172,12383.0,286,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,4.13,1.31,12382.0,12335.0
sub30,Sub27,QID47,1,48.0,3.0,7.0,face,face,4.0,40.0,8.0,0.025,0.02554349,0.0,and,20.0,0.5,NN1,Content,Noun,0.05,0.06312702,0.05,0.064527396,0.45,0.47075,48,face ,1,998,1058,246,338,5520,281.0,49.0,35.0,1044.5,296.9,1.0,45.0,12714.0,281.0,1.0,12994.0,0.0172,12714.0,281,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,3.58,-3.98,12713.0,12669.0
sub30,Sub27,QID48,1,49.0,3.0,8.0,to,to,2.0,40.0,8.0,0.3,0.297467703,0.0,and,21.0,0.525,TO0,Function,Preposition,0.0,0.015078455,,,0.9,0.0,49,to ,1,1058,1093,246,338,3220,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID49,1,50.0,3.0,9.0,view,view,4.0,40.0,9.0,0.0,0.005514142,0.0,see,21.0,0.525,VVI,Content,Verb,1.0,0.986296592,1.0,0.984785277,0.28,0.1685,50,view ,1,1093,1155,246,338,5704,235.0,50.0,36.0,1139.6,303.8,1.0,46.0,13026.0,235.0,1.0,13260.0,0.0172,13026.0,235,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,3.29,-4.1,13025.0,12995.0
sub30,Sub27,QID50,1,51.0,3.0,10.0,the,the,3.0,40.0,9.0,0.6,0.592817777,1.0,the,24.0,0.6,AT0,Function,Article,0.825,0.815600105,,,0.88,0.0,51,the ,1,1155,1202,246,338,4324,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID51,1,52.0,3.0,11.0,artist,artist,6.0,40.0,12.0,0.0,0.005514142,0.0,time,20.0,0.5,NN1,Content,Noun,0.975,0.964973399,0.9,0.893646547,0.16,0.09,52,artist ,1,1202,1286,246,338,7728,160.0,51.0,37.0,1259.1,306.3,1.0,47.0,13309.0,160.0,1.0,13468.0,0.0172,13309.0,160,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.47,-2.16,13308.0,13261.0
sub30,Sub27,QID52,1,53.0,3.0,12.0,and,and,3.0,40.0,9.0,0.475,0.469689589,1.0,and,19.0,0.475,CJC,Function,Conjunction,0.625,0.619916945,,,0.88,0.0,53,and ,1,1286,1357,246,338,6532,116.0,52.0,38.0,1317.6,316.8,1.0,48.0,13515.0,116.0,1.0,13630.0,0.0172,13515.0,116,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1.7,-9.19,13514.0,13469.0
sub30,Sub27,QID53,1,54.0,3.0,13.0,title,title,5.0,40.0,10.0,0.15,0.144550466,0.0,song,20.0,0.5,NN1,Content,Noun,0.85,0.846157828,0.85,0.845509084,0.21,0.2295,54,title ,1,172,266,338,422,7896,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID54,1,55.0,3.0,14.0,of,of,2.0,40.0,5.0,0.875,0.862333789,1.0,of,35.0,0.875,PRF,Function,Preposition,0.9,0.888076753,,,0.86,0.0,55,of ,1,266,302,338,422,3024,200.0,53.0,39.0,266.4,369.7,1.0,49.0,13719.0,200.0,1.0,13918.0,0.0172,13719.0,200,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,30.8,-176.91,13718.0,13631.0
sub30,Sub27,QID55,1,56.0,3.0,15.0,a,a,1.0,40.0,4.0,0.025,0.032023604,0.0,the,37.0,0.925,AT0,Function,Article,0.975,0.958474538,,,0.91,0.0,56,a ,1,302,326,338,422,2016,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub30,Sub27,QID56,1,57.0,3.0,16.0,song.,song,4.0,40.0,3.0,0.95,0.930350315,1.0,song,38.0,0.95,NN1,Content,Noun,1.0,0.986296592,1.0,0.984785277,0.31,0.96475,57,song. ,1,326,417,338,422,7644,172.0,54.0,40.0,334.9,372.1,1.0,50.0,13954.0,172.0,1.0,14125.0,0.0172,13954.0,545,3,2,0,0.0,0.0,1.0,1.0,1.0,1.0,708.0,2.05,0.76,13953.0,13919.0
sub30,Sub27,,1,,,,,,,,,,,,,,,,,,,,,,,,1,There ,1,171,266,70,154,7980,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub32,Sub28,QID1,1,2.0,1.0,2.0,are,are,3.0,40.0,9.0,0.4,0.390221218,1.0,are,16.0,0.4,VBB,Content,Verb,0.875,0.870389847,0.6,0.601117574,0.67,0.78225,2,are ,39,266,314,70,154,4032,239.0,1.0,0.0,277.2,89.0,1.0,1.0,7.0,239.0,1.0,245.0,0.0143,7.0,424,2,2,0,0.0,0.0,1.0,2.0,1.0,2.0,1144.0,,,,
sub32,Sub28,QID2,1,3.0,1.0,3.0,now,now,3.0,40.0,17.0,0.0,0.005514142,0.0,many,20.0,0.5,AV0,Content,Adverb,0.075,0.086807051,,,0.64,0.48025,3,now ,39,314,363,70,154,4116,130.0,7.0,2.0,336.6,88.1,1.0,5.0,1279.0,130.0,1.0,1408.0,0.0143,1279.0,130,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,3.73,-0.55,1278.0,1253.0
sub32,Sub28,QID3,1,4.0,1.0,4.0,rumblings,rumblings,9.0,40.0,20.0,0.0,0.005514142,0.0,many,11.0,0.275,NN2,Content,Noun,0.05,0.06312702,0.025,0.041544127,0.18,0.106153846,4,rumblings ,39,363,482,70,154,9996,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub32,Sub28,QID4,1,5.0,1.0,5.0,that,that,4.0,40.0,13.0,0.075,0.07848559,0.0,in,16.0,0.4,CJT,Function,Conjunction,0.025,0.036213555,,,0.92,0.0,5,that ,39,482,541,70,154,4956,158.0,8.0,3.0,504.9,108.3,1.0,6.0,1455.0,158.0,1.0,1612.0,0.0143,1455.0,466,3,2,0,1.0,1.0,0.0,0.0,0.0,0.0,158.0,4.92,-5.9,1454.0,1409.0
sub32,Sub28,QID5,1,6.0,1.0,6.0,Apple,apple,5.0,40.0,20.0,0.0,0.005514142,0.0,are,7.0,0.175,NN1,Content,Noun,0.25,0.256842685,0.225,0.233084455,0.3,0.1925,6,Apple ,39,541,613,70,154,6048,159.0,9.0,4.0,558.2,107.6,1.0,7.0,1636.0,159.0,1.0,1794.0,0.0143,1636.0,159,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,1.95,1.41,1635.0,1613.0
sub32,Sub28,QID6,1,7.0,1.0,7.0,might,might,5.0,39.0,17.0,0.0,0.005625635,0.0,will,13.0,0.333333333,VM0,Content,Verb,0.820512821,0.817398543,0.128205128,0.13932775,0.53,0.313,7,might ,39,613,686,70,154,6132,155.0,10.0,5.0,654.2,100.7,1.0,8.0,1825.0,155.0,1.0,1979.0,0.0143,1825.0,552,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0,703.0,3.13,5.81,1824.0,1795.0
sub32,Sub28,QID7,1,8.0,1.0,8.0,soon,soon,4.0,40.0,19.0,0.0,0.005514142,0.0,release,9.0,0.225,AV0,Content,Adverb,0.0,0.018092951,,,0.55,0.29075,8,soon ,39,686,746,70,154,5040,149.0,14.0,6.0,726.5,98.9,1.0,11.0,2636.0,149.0,1.0,2784.0,0.0143,2636.0,149,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,306.0,2.83,1.91,2635.0,2609.0
sub32,Sub28,QID8,1,9.0,1.0,9.0,invade,invade,6.0,40.0,17.0,0.0,0.005514142,0.0,release,15.0,0.375,VVI,Content,Verb,1.0,0.986296592,1.0,0.984785277,0.19,0.12875,9,invade ,39,746,830,70,154,7056,262.0,16.0,7.0,765.7,100.5,1.0,13.0,2997.0,262.0,1.0,3258.0,0.0143,2997.0,262,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,4.11,3.13,2996.0,2967.0
sub32,Sub28,QID9,1,10.0,1.0,10.0,the,the,3.0,40.0,14.0,0.475,0.469689589,1.0,the,19.0,0.475,AT0,Function,Article,0.5,0.497087445,,,0.89,0.0,10,the ,39,830,878,70,154,4032,155.0,19.0,9.0,834.1,100.5,0.0,15.0,3707.0,155.0,1.0,3861.0,0.0143,3707.0,155,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,155.0,1.77,174.72,3706.0,3687.0
sub32,Sub28,QID10,1,11.0,1.0,11.0,smart,smart,5.0,40.0,30.0,0.0,0.005514142,0.0,market,6.0,0.15,AJ0,Content,Adjective,0.125,0.134906151,,,0.39,0.103421053,11,smart ,39,878,949,70,154,5964,173.0,17.0,8.0,924.1,100.5,1.0,14.0,3293.0,377.0,2.0,3686.0,0.0286,3293.0,377,2,1,0,0.0,0.0,1.0,1.0,1.0,1.0,532.0,5.18,0.29,3292.0,3259.0
sub32,Sub28,QID11,1,12.0,1.0,12.0,watch,watch,5.0,40.0,10.0,0.05,0.048416672,0.0,phone,26.0,0.65,NN1,Content,Noun,0.95,0.941998841,0.8,0.796953929,0.5,0.1855,12,watch ,39,949,1022,70,154,6132,217.0,20.0,10.0,967.3,102.4,1.0,16.0,3903.0,217.0,1.0,4119.0,0.0143,3903.0,217,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,3.94,1.33,3902.0,3862.0
sub32,Sub28,QID12,1,13.0,1.0,13.0,"space,",space,5.0,40.0,23.0,0.0,0.005514142,0.0,industry,9.0,0.225,NN1,Content,Noun,0.7,0.699473367,0.675,0.674727284,0.21,0.10625,13,"space, ",39,1022,1104,70,154,6888,96.0,21.0,11.0,1061.4,112.5,1.0,17.0,4155.0,96.0,1.0,4250.0,0.0143,4155.0,96,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,3.16,-6.08,4154.0,4120.0
sub32,Sub28,QID13,1,14.0,1.0,14.0,though,though,6.0,40.0,21.0,0.0,0.01107288,0.0,and,9.0,0.225,CJS,Function,Conjunction,0.325,0.325199986,,,0.57,0.0,14,though ,39,1104,1190,70,154,7224,297.0,22.0,12.0,1135.8,117.6,1.0,18.0,4276.0,297.0,1.0,4572.0,0.0143,4276.0,598,2,2,0,1.0,1.0,0.0,0.0,0.0,0.0,297.0,2.45,-3.72,4275.0,4251.0
sub32,Sub28,QID14,1,15.0,1.0,15.0,the,the,3.0,39.0,19.0,0.051282051,0.056237883,0.0,they,13.0,0.333333333,AT0,Function,Article,0.282051282,0.283145025,,,0.83,0.0,15,the ,39,1190,1238,70,154,4032,194.0,23.0,13.0,1211.0,119.2,1.0,19.0,4599.0,194.0,1.0,4792.0,0.0143,4599.0,356,2,2,0,0.0,0.0,1.0,1.0,1.0,1.0,657.0,2.55,1.26,4598.0,4573.0
